# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 01:32:19 UTC,0.00,0.00,2157.00,848.00
raspberrypi,1,2020-07-25 01:32:20 UTC,0.00,0.00,2180.00,858.00
raspberrypi,1,2020-07-25 01:32:21 UTC,0.00,0.00,1210.00,483.00
raspberrypi,1,2020-07-25 01:32:22 UTC,0.00,0.00,1744.00,686.00
raspberrypi,1,2020-07-25 01:32:23 UTC,0.00,0.00,1888.00,663.00
raspberrypi,1,2020-07-25 01:32:24 UTC,0.00,0.00,1679.21,627.72
raspberrypi,1,2020-07-25 01:32:25 UTC,0.00,0.00,512.00,215.00
raspberrypi,1,2020-07-25 01:32:26 UTC,0.00,0.00,1616.00,644.00
raspberrypi,1,2020-07-25 01:32:27 UTC,0.00,0.00,1681.00,669.00
raspberrypi,1,2020-07-25 01:32:28 UTC,0.00,0.00,1647.00,645.00
raspberrypi,1,2020-07-25 01:32:29 UTC,0.00,0.00,1776.00,509.00
raspberrypi,1,2020-07-25 01:32:30 UTC,0.00,0.00,1781.00,704.00
raspberrypi,1,2020-07-25 01:32:31 UTC,0.00,0.00,2011.00,675.00
raspberrypi,1,2020-07-25 01:32:32 UTC,0.00,0.00,2053.00,781.00
raspberrypi,1,2020-07-25 01:32:33 UTC,0.00,0.00,1875.00,753.00
raspberrypi,1,2020-07-25 01:32:34 UTC,0.00,0.00,1816.00,554.00
raspberrypi,1,2020-07-25 01:32:35 UTC,0.00,0.00,2032.00,810.00
raspberrypi,1,2020-07-25 01:32:36 UTC,0.00,0.00,224.00,92.00
raspberrypi,1,2020-07-25 01:32:37 UTC,0.00,0.00,352.00,163.00
raspberrypi,1,2020-07-25 01:32:38 UTC,0.00,0.00,1808.00,778.00
raspberrypi,1,2020-07-25 01:32:39 UTC,0.00,0.00,1456.00,566.00
raspberrypi,1,2020-07-25 01:32:40 UTC,0.00,0.00,1184.00,497.00
raspberrypi,1,2020-07-25 01:32:41 UTC,0.00,0.00,1488.00,586.00
raspberrypi,1,2020-07-25 01:32:42 UTC,0.00,0.00,1920.00,773.00
raspberrypi,1,2020-07-25 01:32:43 UTC,0.00,0.00,2132.00,852.00
raspberrypi,1,2020-07-25 01:32:44 UTC,0.00,0.00,2015.00,795.00
raspberrypi,1,2020-07-25 01:32:45 UTC,0.00,0.00,1552.00,621.00
raspberrypi,1,2020-07-25 01:32:46 UTC,0.00,0.00,2189.00,814.00
raspberrypi,1,2020-07-25 01:32:47 UTC,0.00,0.00,2179.00,887.00
raspberrypi,1,2020-07-25 01:32:48 UTC,0.00,0.00,2187.00,660.00
raspberrypi,1,2020-07-25 01:32:49 UTC,0.00,0.00,1819.00,404.00
raspberrypi,1,2020-07-25 01:32:50 UTC,0.00,0.00,2462.00,1001.00
raspberrypi,1,2020-07-25 01:32:51 UTC,0.00,0.00,2230.00,885.00
raspberrypi,1,2020-07-25 01:32:52 UTC,0.00,0.00,1836.00,743.00
raspberrypi,1,2020-07-25 01:32:53 UTC,0.00,0.00,1900.00,651.00
raspberrypi,1,2020-07-25 01:32:54 UTC,0.00,0.00,1765.00,708.00
raspberrypi,1,2020-07-25 01:32:55 UTC,0.00,0.00,1929.00,750.00
raspberrypi,1,2020-07-25 01:32:56 UTC,0.00,0.00,1929.00,751.00
raspberrypi,1,2020-07-25 01:32:57 UTC,0.00,0.00,1968.00,795.00
raspberrypi,1,2020-07-25 01:32:58 UTC,0.00,0.00,2183.00,875.00
raspberrypi,1,2020-07-25 01:32:59 UTC,0.00,0.00,2200.00,707.00
raspberrypi,1,2020-07-25 01:33:00 UTC,0.00,0.00,2167.00,760.00
raspberrypi,1,2020-07-25 01:33:01 UTC,0.00,0.00,2224.00,906.00
raspberrypi,1,2020-07-25 01:33:02 UTC,0.00,0.00,1888.00,728.00
raspberrypi,1,2020-07-25 01:33:03 UTC,0.00,0.00,1765.00,634.00
raspberrypi,1,2020-07-25 01:33:04 UTC,0.00,0.00,1772.00,682.00
raspberrypi,1,2020-07-25 01:33:05 UTC,0.00,0.00,2000.00,639.00
raspberrypi,1,2020-07-25 01:33:06 UTC,0.00,0.00,2266.00,729.00
raspberrypi,1,2020-07-25 01:33:07 UTC,0.00,0.00,1702.00,684.00
raspberrypi,1,2020-07-25 01:33:08 UTC,0.00,0.00,1766.00,708.00
raspberrypi,1,2020-07-25 01:33:09 UTC,0.00,0.00,1981.00,607.00
raspberrypi,1,2020-07-25 01:33:10 UTC,0.00,0.00,2273.00,683.00
raspberrypi,1,2020-07-25 01:33:11 UTC,0.00,0.00,2003.00,682.00
raspberrypi,1,2020-07-25 01:33:12 UTC,0.00,0.00,2132.00,827.00
raspberrypi,1,2020-07-25 01:33:13 UTC,0.00,0.00,2208.00,873.00
raspberrypi,1,2020-07-25 01:33:14 UTC,0.00,0.00,2080.00,835.00
raspberrypi,1,2020-07-25 01:33:15 UTC,0.00,0.00,2381.00,954.00
raspberrypi,1,2020-07-25 01:33:16 UTC,0.00,0.00,1939.00,769.00
raspberrypi,1,2020-07-25 01:33:17 UTC,0.00,0.00,2192.00,822.00
raspberrypi,1,2020-07-25 01:33:18 UTC,0.00,0.00,2205.00,778.00
raspberrypi,1,2020-07-25 01:33:19 UTC,0.00,0.00,2075.00,517.00
raspberrypi,1,2020-07-25 01:33:20 UTC,0.00,0.00,2224.00,648.00
raspberrypi,1,2020-07-25 01:33:21 UTC,0.00,0.00,2146.00,863.00
raspberrypi,1,2020-07-25 01:33:22 UTC,0.00,0.00,2020.00,784.00
raspberrypi,1,2020-07-25 01:33:23 UTC,0.00,0.00,2271.00,880.00
raspberrypi,1,2020-07-25 01:33:24 UTC,0.00,0.00,2188.00,677.00
raspberrypi,1,2020-07-25 01:33:25 UTC,0.00,0.00,598.00,221.00
raspberrypi,1,2020-07-25 01:33:26 UTC,0.00,0.00,1745.00,701.00
raspberrypi,1,2020-07-25 01:33:27 UTC,0.00,0.00,1882.00,755.00
raspberrypi,1,2020-07-25 01:33:28 UTC,0.00,0.00,1950.00,781.00
raspberrypi,1,2020-07-25 01:33:29 UTC,0.00,0.00,1769.00,708.00
raspberrypi,1,2020-07-25 01:33:30 UTC,0.00,0.00,2031.00,808.00
raspberrypi,1,2020-07-25 01:33:31 UTC,0.00,0.00,1851.00,625.00
raspberrypi,1,2020-07-25 01:33:32 UTC,0.00,0.00,2205.00,791.00
raspberrypi,1,2020-07-25 01:33:33 UTC,0.00,0.00,1921.00,713.00
raspberrypi,1,2020-07-25 01:33:34 UTC,0.00,0.00,2002.00,676.00
raspberrypi,1,2020-07-25 01:33:35 UTC,0.00,0.00,2005.00,811.00
raspberrypi,1,2020-07-25 01:33:36 UTC,0.00,0.00,1831.00,729.00
raspberrypi,1,2020-07-25 01:33:37 UTC,0.00,0.00,2281.00,786.00
raspberrypi,1,2020-07-25 01:33:38 UTC,0.00,0.00,2353.00,941.00
raspberrypi,1,2020-07-25 01:33:39 UTC,0.00,0.00,2140.00,844.00
raspberrypi,1,2020-07-25 01:33:40 UTC,0.00,0.00,2305.00,815.00
raspberrypi,1,2020-07-25 01:33:41 UTC,0.00,0.00,2293.00,872.00
raspberrypi,1,2020-07-25 01:33:42 UTC,0.00,0.00,1758.00,705.00
raspberrypi,1,2020-07-25 01:33:43 UTC,0.00,0.00,2283.00,679.00
raspberrypi,1,2020-07-25 01:33:44 UTC,0.00,0.00,2066.00,820.00
raspberrypi,1,2020-07-25 01:33:45 UTC,0.00,0.00,1580.00,631.00
raspberrypi,1,2020-07-25 01:33:46 UTC,0.00,0.00,2100.00,577.00
raspberrypi,1,2020-07-25 01:33:47 UTC,0.00,0.00,2178.00,746.00
raspberrypi,1,2020-07-25 01:33:48 UTC,0.00,0.00,2218.00,526.00
raspberrypi,1,2020-07-25 01:33:49 UTC,0.00,0.00,2182.00,872.00
raspberrypi,1,2020-07-25 01:33:50 UTC,0.00,0.00,1886.00,645.00
raspberrypi,1,2020-07-25 01:33:51 UTC,0.00,0.00,1750.00,560.00
raspberrypi,1,2020-07-25 01:33:52 UTC,0.00,0.00,1904.00,757.00
raspberrypi,1,2020-07-25 01:33:53 UTC,0.00,0.00,2117.00,856.00
raspberrypi,1,2020-07-25 01:33:54 UTC,0.00,0.00,1760.00,713.00
raspberrypi,1,2020-07-25 01:33:55 UTC,0.00,0.00,1909.00,774.00
raspberrypi,1,2020-07-25 01:33:56 UTC,0.00,0.00,1819.00,680.00
raspberrypi,1,2020-07-25 01:33:57 UTC,0.00,0.00,1728.00,692.00
raspberrypi,1,2020-07-25 01:33:58 UTC,0.00,0.00,2030.00,788.00
raspberrypi,1,2020-07-25 01:33:59 UTC,0.00,0.00,1906.00,465.00
raspberrypi,1,2020-07-25 01:34:00 UTC,0.00,0.00,1910.00,751.00
raspberrypi,1,2020-07-25 01:34:01 UTC,0.00,0.00,2356.00,937.00
raspberrypi,1,2020-07-25 01:34:02 UTC,0.00,0.00,1915.00,448.00
raspberrypi,1,2020-07-25 01:34:03 UTC,0.00,0.00,1866.00,762.00
raspberrypi,1,2020-07-25 01:34:04 UTC,0.00,0.00,1988.00,809.00
raspberrypi,1,2020-07-25 01:34:05 UTC,0.00,0.00,2127.00,845.00
raspberrypi,1,2020-07-25 01:34:06 UTC,0.00,0.00,2112.00,704.00
raspberrypi,1,2020-07-25 01:34:07 UTC,0.00,0.00,2192.00,747.00
raspberrypi,1,2020-07-25 01:34:08 UTC,0.00,0.00,1908.00,759.00
raspberrypi,1,2020-07-25 01:34:09 UTC,0.00,0.00,1560.00,345.00
raspberrypi,1,2020-07-25 01:34:10 UTC,0.00,0.00,1833.00,731.00
raspberrypi,1,2020-07-25 01:34:11 UTC,0.00,0.00,1792.00,617.00
raspberrypi,1,2020-07-25 01:34:12 UTC,0.00,0.00,1521.00,337.00
raspberrypi,1,2020-07-25 01:34:13 UTC,0.00,0.00,1614.00,675.00
raspberrypi,1,2020-07-25 01:34:14 UTC,0.00,0.00,1284.00,465.00
raspberrypi,1,2020-07-25 01:34:15 UTC,0.00,0.00,751.00,317.00
raspberrypi,1,2020-07-25 01:34:16 UTC,0.00,0.00,1300.00,301.00
raspberrypi,1,2020-07-25 01:34:17 UTC,0.00,0.00,1763.00,729.00
raspberrypi,1,2020-07-25 01:34:18 UTC,0.00,0.00,1445.00,583.00
raspberrypi,1,2020-07-25 01:34:19 UTC,0.00,0.00,1312.00,534.00
raspberrypi,1,2020-07-25 01:34:20 UTC,0.00,0.00,1212.00,488.00
raspberrypi,1,2020-07-25 01:34:21 UTC,0.00,0.00,1540.00,486.00
raspberrypi,1,2020-07-25 01:34:22 UTC,0.00,0.00,1024.00,414.00
raspberrypi,1,2020-07-25 01:34:23 UTC,0.00,0.00,1712.00,688.00
raspberrypi,1,2020-07-25 01:34:24 UTC,0.00,0.00,1824.00,729.00
raspberrypi,1,2020-07-25 01:34:25 UTC,0.00,0.00,464.00,164.00
raspberrypi,1,2020-07-25 01:34:26 UTC,0.00,0.00,1424.00,449.00
raspberrypi,1,2020-07-25 01:34:27 UTC,0.00,0.00,1774.26,714.85
raspberrypi,1,2020-07-25 01:34:28 UTC,0.00,0.00,1968.00,590.00
raspberrypi,1,2020-07-25 01:34:29 UTC,0.00,0.00,1361.00,543.00
raspberrypi,1,2020-07-25 01:34:30 UTC,0.00,0.00,1583.00,595.00
raspberrypi,1,2020-07-25 01:34:31 UTC,0.00,0.00,1148.00,386.00
raspberrypi,1,2020-07-25 01:34:32 UTC,0.00,0.00,1323.00,537.00
raspberrypi,1,2020-07-25 01:34:33 UTC,0.00,0.00,1669.00,564.00
raspberrypi,1,2020-07-25 01:34:34 UTC,0.00,0.00,1504.00,613.00
raspberrypi,1,2020-07-25 01:34:35 UTC,0.00,0.00,1503.00,604.00
raspberrypi,1,2020-07-25 01:34:36 UTC,0.00,0.00,1408.00,543.00
raspberrypi,1,2020-07-25 01:34:37 UTC,0.00,0.00,1524.00,582.00
raspberrypi,1,2020-07-25 01:34:38 UTC,0.00,0.00,1433.00,493.00
raspberrypi,1,2020-07-25 01:34:39 UTC,0.00,0.00,1347.00,513.00
raspberrypi,1,2020-07-25 01:34:40 UTC,0.00,0.00,1504.00,596.00
raspberrypi,1,2020-07-25 01:34:41 UTC,0.00,0.00,1552.00,621.00
raspberrypi,1,2020-07-25 01:34:42 UTC,0.00,0.00,1455.00,589.00
raspberrypi,1,2020-07-25 01:34:43 UTC,0.00,0.00,1521.00,614.00
raspberrypi,1,2020-07-25 01:34:44 UTC,0.00,0.00,1425.00,344.00
raspberrypi,1,2020-07-25 01:34:45 UTC,0.00,0.00,1743.00,683.00
raspberrypi,1,2020-07-25 01:34:46 UTC,0.00,0.00,1983.00,782.00
raspberrypi,1,2020-07-25 01:34:47 UTC,0.00,0.00,1914.00,761.00
raspberrypi,1,2020-07-25 01:34:48 UTC,0.00,0.00,1974.00,595.00
raspberrypi,1,2020-07-25 01:34:49 UTC,0.00,0.00,1696.00,541.00
raspberrypi,1,2020-07-25 01:34:50 UTC,0.00,0.00,1597.00,493.00
raspberrypi,1,2020-07-25 01:34:51 UTC,0.00,0.00,1571.00,563.00
raspberrypi,1,2020-07-25 01:34:52 UTC,0.00,0.00,1672.00,677.00
raspberrypi,1,2020-07-25 01:34:53 UTC,0.00,0.00,1356.00,556.00
raspberrypi,1,2020-07-25 01:34:54 UTC,0.00,0.00,959.00,433.00
raspberrypi,1,2020-07-25 01:34:55 UTC,0.00,0.00,1153.00,502.00
raspberrypi,1,2020-07-25 01:34:56 UTC,0.00,0.00,1199.00,452.00
raspberrypi,1,2020-07-25 01:34:57 UTC,0.00,0.00,1503.00,627.00
raspberrypi,1,2020-07-25 01:34:58 UTC,0.00,0.00,1541.00,619.00
raspberrypi,1,2020-07-25 01:34:59 UTC,0.00,0.00,1322.00,528.00
raspberrypi,1,2020-07-25 01:35:00 UTC,0.00,0.00,1652.00,733.00
raspberrypi,1,2020-07-25 01:35:01 UTC,0.00,0.00,2031.00,691.00
raspberrypi,1,2020-07-25 01:35:02 UTC,0.00,0.00,2134.00,812.00
raspberrypi,1,2020-07-25 01:35:03 UTC,0.00,0.00,1874.00,619.00
raspberrypi,1,2020-07-25 01:35:04 UTC,0.00,0.00,1840.00,730.00
raspberrypi,1,2020-07-25 01:35:05 UTC,0.00,0.00,2300.00,929.00
raspberrypi,1,2020-07-25 01:35:06 UTC,0.00,0.00,1684.00,671.00
raspberrypi,1,2020-07-25 01:35:07 UTC,0.00,0.00,2032.00,814.00
raspberrypi,1,2020-07-25 01:35:08 UTC,0.00,0.00,1965.00,713.00
raspberrypi,1,2020-07-25 01:35:09 UTC,0.00,0.00,2125.00,823.00
raspberrypi,1,2020-07-25 01:35:10 UTC,0.00,0.00,2160.00,646.00
raspberrypi,1,2020-07-25 01:35:11 UTC,0.00,0.00,2024.00,593.00
raspberrypi,1,2020-07-25 01:35:12 UTC,0.00,0.00,1836.00,746.00
raspberrypi,1,2020-07-25 01:35:13 UTC,0.00,0.00,2095.00,590.00
raspberrypi,1,2020-07-25 01:35:14 UTC,0.00,0.00,2231.00,691.00
raspberrypi,1,2020-07-25 01:35:15 UTC,0.00,0.00,2256.00,884.00
raspberrypi,1,2020-07-25 01:35:16 UTC,0.00,0.00,1744.00,707.00
raspberrypi,1,2020-07-25 01:35:17 UTC,0.00,0.00,1664.00,673.00
raspberrypi,1,2020-07-25 01:35:18 UTC,0.00,0.00,1872.00,743.00
raspberrypi,1,2020-07-25 01:35:19 UTC,0.00,0.00,1902.00,542.00
raspberrypi,1,2020-07-25 01:35:20 UTC,0.00,0.00,1456.00,574.00
raspberrypi,1,2020-07-25 01:35:21 UTC,0.00,0.00,1776.00,666.00
raspberrypi,1,2020-07-25 01:35:22 UTC,0.00,0.00,1765.00,399.00
raspberrypi,1,2020-07-25 01:35:23 UTC,0.00,0.00,1771.00,390.00
raspberrypi,1,2020-07-25 01:35:24 UTC,0.00,0.00,1520.00,609.00
raspberrypi,1,2020-07-25 01:35:25 UTC,0.00,0.00,477.00,166.00
raspberrypi,1,2020-07-25 01:35:26 UTC,0.00,0.00,1363.00,540.00
raspberrypi,1,2020-07-25 01:35:27 UTC,0.00,0.00,1598.00,638.00
raspberrypi,1,2020-07-25 01:35:28 UTC,0.00,0.00,1891.00,769.00
raspberrypi,1,2020-07-25 01:35:29 UTC,0.00,0.00,1468.00,587.00
raspberrypi,1,2020-07-25 01:35:30 UTC,0.00,0.00,1537.00,609.00
raspberrypi,1,2020-07-25 01:35:31 UTC,0.00,0.00,1583.00,638.00
raspberrypi,1,2020-07-25 01:35:32 UTC,0.00,0.00,1680.00,629.00
raspberrypi,1,2020-07-25 01:35:33 UTC,0.00,0.00,1520.00,357.00
raspberrypi,1,2020-07-25 01:35:34 UTC,0.00,0.00,1296.00,514.00
raspberrypi,1,2020-07-25 01:35:35 UTC,0.00,0.00,2043.00,834.00
raspberrypi,1,2020-07-25 01:35:36 UTC,0.00,0.00,1669.00,675.00
raspberrypi,1,2020-07-25 01:35:37 UTC,0.00,0.00,1830.00,733.00
raspberrypi,1,2020-07-25 01:35:38 UTC,0.00,0.00,1594.00,646.00
raspberrypi,1,2020-07-25 01:35:39 UTC,0.00,0.00,1438.00,567.00
raspberrypi,1,2020-07-25 01:35:40 UTC,0.00,0.00,1778.00,706.00
raspberrypi,1,2020-07-25 01:35:41 UTC,0.00,0.00,2016.00,561.00
raspberrypi,1,2020-07-25 01:35:42 UTC,0.00,0.00,1638.00,654.00
raspberrypi,1,2020-07-25 01:35:43 UTC,0.00,0.00,1614.00,653.00
raspberrypi,1,2020-07-25 01:35:44 UTC,0.00,0.00,1490.00,593.00
raspberrypi,1,2020-07-25 01:35:45 UTC,0.00,0.00,1584.00,623.00
raspberrypi,1,2020-07-25 01:35:46 UTC,0.00,0.00,1568.00,609.00
raspberrypi,1,2020-07-25 01:35:47 UTC,0.00,0.00,1601.00,641.00
raspberrypi,1,2020-07-25 01:35:48 UTC,0.00,0.00,1743.00,713.00
raspberrypi,1,2020-07-25 01:35:49 UTC,0.00,0.00,1664.00,388.00
raspberrypi,1,2020-07-25 01:35:50 UTC,0.00,0.00,1881.00,662.00
raspberrypi,1,2020-07-25 01:35:51 UTC,0.00,0.00,1719.00,563.00
raspberrypi,1,2020-07-25 01:35:52 UTC,0.00,0.00,1585.00,555.00
raspberrypi,1,2020-07-25 01:35:53 UTC,0.00,0.00,1583.00,349.00
raspberrypi,1,2020-07-25 01:35:54 UTC,0.00,0.00,1744.00,644.00
raspberrypi,1,2020-07-25 01:35:55 UTC,0.00,0.00,1718.00,407.00
raspberrypi,1,2020-07-25 01:35:56 UTC,0.00,0.00,2170.00,797.00
raspberrypi,1,2020-07-25 01:35:57 UTC,0.00,0.00,1711.00,646.00
raspberrypi,1,2020-07-25 01:35:58 UTC,0.00,0.00,1351.00,300.00
raspberrypi,1,2020-07-25 01:35:59 UTC,0.00,0.00,1820.00,738.00
raspberrypi,1,2020-07-25 01:36:00 UTC,0.00,0.00,1860.00,764.00
raspberrypi,1,2020-07-25 01:36:01 UTC,0.00,0.00,1408.00,464.00
raspberrypi,1,2020-07-25 01:36:02 UTC,0.00,0.00,1699.00,634.00
raspberrypi,1,2020-07-25 01:36:03 UTC,0.00,0.00,1792.00,702.00
raspberrypi,1,2020-07-25 01:36:04 UTC,0.00,0.00,1823.00,538.00
raspberrypi,1,2020-07-25 01:36:05 UTC,0.00,0.00,1680.00,469.00
raspberrypi,1,2020-07-25 01:36:06 UTC,0.00,0.00,1648.00,468.00
raspberrypi,1,2020-07-25 01:36:07 UTC,0.00,0.00,1712.00,679.00
raspberrypi,1,2020-07-25 01:36:08 UTC,0.00,0.00,1680.00,452.00
raspberrypi,1,2020-07-25 01:36:09 UTC,0.00,0.00,1840.00,736.00
raspberrypi,1,2020-07-25 01:36:10 UTC,0.00,0.00,1732.00,717.00
raspberrypi,1,2020-07-25 01:36:11 UTC,0.00,0.00,1468.00,597.00
raspberrypi,1,2020-07-25 01:36:12 UTC,0.00,0.00,1756.00,706.00
raspberrypi,1,2020-07-25 01:36:13 UTC,0.00,0.00,1540.00,546.00
raspberrypi,1,2020-07-25 01:36:14 UTC,0.00,0.00,1344.00,546.00
raspberrypi,1,2020-07-25 01:36:15 UTC,0.00,0.00,1120.00,454.00
raspberrypi,1,2020-07-25 01:36:16 UTC,0.00,0.00,1440.00,609.00
raspberrypi,1,2020-07-25 01:36:17 UTC,0.00,0.00,1713.00,464.00
raspberrypi,1,2020-07-25 01:36:18 UTC,0.00,0.00,1487.00,590.00
raspberrypi,1,2020-07-25 01:36:19 UTC,0.00,0.00,1664.00,464.00
raspberrypi,1,2020-07-25 01:36:20 UTC,0.00,0.00,1801.00,403.00
raspberrypi,1,2020-07-25 01:36:21 UTC,0.00,0.00,1872.00,751.00
raspberrypi,1,2020-07-25 01:36:22 UTC,0.00,0.00,1744.00,644.00
raspberrypi,1,2020-07-25 01:36:23 UTC,0.00,0.00,1610.00,619.00
raspberrypi,1,2020-07-25 01:36:24 UTC,0.00,0.00,1504.00,587.00
raspberrypi,1,2020-07-25 01:36:25 UTC,0.00,0.00,498.00,219.00
raspberrypi,1,2020-07-25 01:36:26 UTC,0.00,0.00,1825.00,573.00
raspberrypi,1,2020-07-25 01:36:27 UTC,0.00,0.00,1882.00,432.00
raspberrypi,1,2020-07-25 01:36:28 UTC,0.00,0.00,2164.00,863.00
raspberrypi,1,2020-07-25 01:36:29 UTC,0.00,0.00,1742.00,699.00
raspberrypi,1,2020-07-25 01:36:30 UTC,0.00,0.00,1739.00,716.00
raspberrypi,1,2020-07-25 01:36:31 UTC,0.00,0.00,1606.93,560.40
raspberrypi,1,2020-07-25 01:36:32 UTC,0.00,0.00,1760.00,679.00
raspberrypi,1,2020-07-25 01:36:33 UTC,0.00,0.00,1586.00,629.00
raspberrypi,1,2020-07-25 01:36:34 UTC,0.00,0.00,1646.00,657.00
raspberrypi,1,2020-07-25 01:36:35 UTC,0.00,0.00,1661.00,560.00
raspberrypi,1,2020-07-25 01:36:36 UTC,0.00,0.00,1428.00,527.00
raspberrypi,1,2020-07-25 01:36:37 UTC,0.00,0.00,1487.00,587.00
raspberrypi,1,2020-07-25 01:36:38 UTC,0.00,0.00,1279.00,476.00
raspberrypi,1,2020-07-25 01:36:39 UTC,0.00,0.00,1322.00,353.00
raspberrypi,1,2020-07-25 01:36:40 UTC,0.00,0.00,1173.00,474.00
raspberrypi,1,2020-07-25 01:36:41 UTC,0.00,0.00,1464.00,586.00
raspberrypi,1,2020-07-25 01:36:42 UTC,0.00,0.00,1632.00,659.00
raspberrypi,1,2020-07-25 01:36:43 UTC,0.00,0.00,1723.00,514.00
raspberrypi,1,2020-07-25 01:36:44 UTC,0.00,0.00,1899.00,753.00
raspberrypi,1,2020-07-25 01:36:45 UTC,0.00,0.00,2021.00,827.00
raspberrypi,1,2020-07-25 01:36:46 UTC,0.00,0.00,1888.00,492.00
raspberrypi,1,2020-07-25 01:36:47 UTC,0.00,0.00,1968.00,753.00
raspberrypi,1,2020-07-25 01:36:48 UTC,0.00,0.00,2013.00,577.00
raspberrypi,1,2020-07-25 01:36:49 UTC,0.00,0.00,1634.00,705.00
raspberrypi,1,2020-07-25 01:36:50 UTC,0.00,0.00,1440.00,334.00
raspberrypi,1,2020-07-25 01:36:51 UTC,0.00,0.00,1744.00,383.00
raspberrypi,1,2020-07-25 01:36:52 UTC,0.00,0.00,1432.00,476.00
raspberrypi,1,2020-07-25 01:36:53 UTC,0.00,0.00,1680.00,682.00
raspberrypi,1,2020-07-25 01:36:54 UTC,0.00,0.00,1480.00,593.00
raspberrypi,1,2020-07-25 01:36:55 UTC,0.00,0.00,1664.00,709.00
raspberrypi,1,2020-07-25 01:36:56 UTC,0.00,0.00,1408.00,477.00
raspberrypi,1,2020-07-25 01:36:57 UTC,0.00,0.00,1491.00,616.00
raspberrypi,1,2020-07-25 01:36:58 UTC,0.00,0.00,1405.00,316.00
raspberrypi,1,2020-07-25 01:36:59 UTC,0.00,0.00,1979.00,787.00
raspberrypi,1,2020-07-25 01:37:00 UTC,0.00,0.00,1928.00,760.00
raspberrypi,1,2020-07-25 01:37:01 UTC,0.00,0.00,1693.00,605.00
raspberrypi,1,2020-07-25 01:37:02 UTC,0.00,0.00,1632.00,422.00
raspberrypi,1,2020-07-25 01:37:03 UTC,0.00,0.00,1648.00,660.00
raspberrypi,1,2020-07-25 01:37:04 UTC,0.00,0.00,1648.00,501.00
raspberrypi,1,2020-07-25 01:37:05 UTC,0.00,0.00,1616.00,640.00
raspberrypi,1,2020-07-25 01:37:06 UTC,0.00,0.00,1792.00,712.00
raspberrypi,1,2020-07-25 01:37:07 UTC,0.00,0.00,1584.00,406.00
raspberrypi,1,2020-07-25 01:37:08 UTC,0.00,0.00,1552.00,615.00
raspberrypi,1,2020-07-25 01:37:09 UTC,0.00,0.00,1775.00,688.00
raspberrypi,1,2020-07-25 01:37:10 UTC,0.00,0.00,1658.00,371.00
raspberrypi,1,2020-07-25 01:37:11 UTC,0.00,0.00,1510.00,596.00
raspberrypi,1,2020-07-25 01:37:12 UTC,0.00,0.00,1919.00,432.00
raspberrypi,1,2020-07-25 01:37:13 UTC,0.00,0.00,1695.00,681.00
raspberrypi,1,2020-07-25 01:37:14 UTC,0.00,0.00,2081.00,751.00
raspberrypi,1,2020-07-25 01:37:15 UTC,0.00,0.00,1680.00,672.00
raspberrypi,1,2020-07-25 01:37:16 UTC,0.00,0.00,1456.00,401.00
raspberrypi,1,2020-07-25 01:37:17 UTC,0.00,0.00,1931.00,792.00
raspberrypi,1,2020-07-25 01:37:18 UTC,0.00,0.00,1381.00,543.00
raspberrypi,1,2020-07-25 01:37:19 UTC,0.00,0.00,1728.00,687.00
raspberrypi,1,2020-07-25 01:37:20 UTC,0.00,0.00,1809.00,733.00
raspberrypi,1,2020-07-25 01:37:21 UTC,0.00,0.00,1649.00,675.00
raspberrypi,1,2020-07-25 01:37:22 UTC,0.00,0.00,1833.00,748.00
raspberrypi,1,2020-07-25 01:37:23 UTC,0.00,0.00,2117.00,810.00
raspberrypi,1,2020-07-25 01:37:24 UTC,0.00,0.00,1792.00,705.00
raspberrypi,1,2020-07-25 01:37:25 UTC,0.00,0.00,592.00,232.00
raspberrypi,1,2020-07-25 01:37:26 UTC,0.00,0.00,1984.00,777.00
raspberrypi,1,2020-07-25 01:37:27 UTC,0.00,0.00,2336.00,945.00
raspberrypi,1,2020-07-25 01:37:28 UTC,0.00,0.00,2080.00,841.00
raspberrypi,1,2020-07-25 01:37:29 UTC,0.00,0.00,1848.00,739.00
raspberrypi,1,2020-07-25 01:37:30 UTC,0.00,0.00,1854.00,467.00
raspberrypi,1,2020-07-25 01:37:31 UTC,0.00,0.00,1972.00,749.00
raspberrypi,1,2020-07-25 01:37:32 UTC,0.00,0.00,1937.00,783.00
raspberrypi,1,2020-07-25 01:37:33 UTC,0.00,0.00,1792.00,709.00
raspberrypi,1,2020-07-25 01:37:34 UTC,0.00,0.00,1615.00,638.00
raspberrypi,1,2020-07-25 01:37:35 UTC,0.00,0.00,1600.00,634.00
raspberrypi,1,2020-07-25 01:37:36 UTC,0.00,0.00,2017.00,451.00
raspberrypi,1,2020-07-25 01:37:37 UTC,0.00,0.00,1983.00,699.00
raspberrypi,1,2020-07-25 01:37:38 UTC,0.00,0.00,2001.00,795.00
raspberrypi,1,2020-07-25 01:37:39 UTC,0.00,0.00,1903.00,424.00
raspberrypi,1,2020-07-25 01:37:40 UTC,0.00,0.00,1808.00,688.00
raspberrypi,1,2020-07-25 01:37:41 UTC,0.00,0.00,1536.00,591.00
raspberrypi,1,2020-07-25 01:37:42 UTC,0.00,0.00,1296.00,313.00
